Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
46,NexGen Systems,Display,Women 35-44,60 days,Google Ads,"0,03","$13.470,00","6,8",Miami,2021-02-15,992,8036,8,Health & Wellness,2,February
47,DataTech Solutions,Search,Men 25-34,60 days,YouTube,"0,06","$14.948,00","7,4",New York,2021-02-16,903,3940,3,Foodies,2,February
48,Innovate Industries,Social Media,Men 18-24,60 days,Instagram,"0,04","$15.255,00","3,8",Chicago,2021-02-17,629,1824,3,Health & Wellness,2,February
49,TechCorp,Display,All Ages,60 days,Facebook,"0,1","$9.510,00","5,25",Houston,2021-02-18,190,2071,4,Tech Enthusiasts,2,February
50,TechCorp,Social Media,Women 25-34,45 days,Email,"0,11","$7.521,00","3,98",Los Angeles,2021-02-19,150,7377,8,Tech Enthusiasts,2,February
51,NexGen Systems,Search,Men 25-34,60 days,Facebook,"0,12","$10.405,00","5,79",Los Angeles,2021-02-20,134,8463,9,Foodies,2,February
52,NexGen Systems,Search,Men 25-34,15 days,Website,"0,1","$15.955,00","6,48",Houston,2021-02-21,657,9831,7,Foodies,2,February
53,TechCorp,Email,Men 18-24,30 days,Facebook,"0,13","$15.428,00","7,62",Houston,2021-02-22,385,4937,6,Tech Enthusiasts,2,February
54,NexGen Systems,Display,Women 35-44,45 days,YouTube,"0,02","$19.832,00","3,35",New York,2021-02-23,537,4739,9,Outdoor Adventurers,2,February
55,NexGen Systems,Social Media,Men 18-24,30 days,YouTube,"0,05","$17.375,00","6,15",Miami,2021-02-24,450,6012,7,Foodies,2,February
56,NexGen Systems,Display,Men 25-34,15 days,Website,"0,13","$8.903,00","3,7",Miami,2021-02-25,178,8529,9,Health & Wellness,2,February
57,NexGen Systems,Email,Women 35-44,15 days,Website,"0,04","$14.511,00","6,66",Chicago,2021-02-26,164,2122,8,Foodies,2,February
58,Innovate Industries,Email,Men 18-24,60 days,Email,"0,06","$17.305,00","2,7",New York,2021-02-27,569,1850,2,Fashionistas,2,February
59,Alpha Innovations,Email,Women 25-34,45 days,Email,"0,04","$18.063,00","4,93",Chicago,2021-02-28,330,6920,6,Foodies,2,February
397,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,"0,13","$17.174,00","7,14",Los Angeles,2021-02-01,125,9618,5,Tech Enthusiasts,2,February
398,DataTech Solutions,Influencer,Women 25-34,30 days,Email,"0,12","$17.974,00","3,16",Chicago,2021-02-02,664,1255,8,Fashionistas,2,February
399,TechCorp,Email,Women 35-44,15 days,Google Ads,"0,1","$16.047,00","6,47",Houston,2021-02-03,259,1993,2,Outdoor Adventurers,2,February
400,DataTech Solutions,Social Media,All Ages,30 days,Website,"0,07","$13.468,00","6,05",Los Angeles,2021-02-04,868,3888,4,Foodies,2,February
401,TechCorp,Display,All Ages,15 days,Instagram,"0,08","$8.712,00","5,55",Houston,2021-02-05,824,6420,7,Health & Wellness,2,February
402,Alpha Innovations,Email,All Ages,45 days,Website,"0,03","$17.165,00","2,92",Miami,2021-02-06,881,9282,6,Health & Wellness,2,February
403,Innovate Industries,Search,All Ages,60 days,Website,"0,05","$5.918,00","2,15",Los Angeles,2021-02-07,378,9949,4,Health & Wellness,2,February
404,TechCorp,Social Media,All Ages,30 days,YouTube,"0,12","$13.641,00","7,69",New York,2021-02-08,834,6836,7,Outdoor Adventurers,2,February
405,DataTech Solutions,Display,Men 18-24,60 days,Instagram,"0,12","$7.388,00","4,87",Miami,2021-02-09,709,5657,3,Tech Enthusiasts,2,February
406,DataTech Solutions,Display,Women 25-34,45 days,YouTube,"0,02","$6.641,00","3,14",Houston,2021-02-10,696,5458,5,Fashionistas,2,February
407,NexGen Systems,Influencer,Women 35-44,30 days,Email,"0,13","$19.269,00","2,15",Chicago,2021-02-11,239,7346,10,Fashionistas,2,February
408,DataTech Solutions,Search,Women 35-44,30 days,YouTube,"0,04","$17.299,00","7,91",Houston,2021-02-12,890,5009,6,Fashionistas,2,February
409,Innovate Industries,Social Media,Men 25-34,15 days,YouTube,"0,09","$5.816,00","4,64",Houston,2021-02-13,147,1629,9,Outdoor Adventurers,2,February
410,DataTech Solutions,Search,Women 25-34,45 days,Website,"0,15","$17.201,00","5,32",Houston,2021-02-14,849,6430,7,Foodies,2,February
411,NexGen Systems,Display,Men 18-24,30 days,YouTube,"0,03","$18.611,00","6,78",Los Angeles,2021-02-15,412,8230,1,Health & Wellness,2,February
412,NexGen Systems,Email,Women 25-34,45 days,Website,"0,03","$7.139,00","5,68",Houston,2021-02-16,118,6941,1,Foodies,2,February
413,TechCorp,Display,All Ages,30 days,YouTube,"0,01","$10.699,00","6,43",New York,2021-02-17,525,2143,9,Fashionistas,2,February
414,NexGen Systems,Influencer,Men 18-24,45 days,YouTube,"0,06","$19.526,00","7,14",New York,2021-02-18,294,6179,6,Fashionistas,2,February
415,NexGen Systems,Search,Women 35-44,30 days,Google Ads,"0,07","$5.576,00","7,97",Chicago,2021-02-19,609,2349,10,Foodies,2,February
416,Innovate Industries,Email,Men 25-34,15 days,Google Ads,"0,04","$6.934,00","4,98",Chicago,2021-02-20,649,1416,7,Foodies,2,February
417,TechCorp,Influencer,Men 18-24,60 days,Email,"0,01","$9.077,00","4,4",Los Angeles,2021-02-21,860,6874,4,Tech Enthusiasts,2,February
418,DataTech Solutions,Search,Men 25-34,15 days,YouTube,"0,09","$5.702,00","2,32",Los Angeles,2021-02-22,833,2831,10,Foodies,2,February
419,Innovate Industries,Social Media,Women 35-44,45 days,Facebook,"0,02","$10.459,00","5,34",Los Angeles,2021-02-23,642,9515,2,Foodies,2,February
420,DataTech Solutions,Email,Women 35-44,45 days,Instagram,"0,1","$9.480,00","6,55",Miami,2021-02-24,908,6026,2,Foodies,2,February
421,NexGen Systems,Social Media,Men 18-24,30 days,Email,"0,14","$6.041,00","4,4",New York,2021-02-25,578,6558,6,Foodies,2,February
422,Alpha Innovations,Email,Men 25-34,30 days,Email,"0,1","$9.036,00","2,76",Los Angeles,2021-02-26,140,6245,7,Health & Wellness,2,February
423,DataTech Solutions,Display,Men 25-34,30 days,Facebook,"0,01","$6.772,00","4,39",Houston,2021-02-27,540,2667,7,Health & Wellness,2,February
424,Alpha Innovations,Email,Men 25-34,30 days,Email,"0,07","$17.735,00","6,6",Miami,2021-02-28,124,2072,10,Outdoor Adventurers,2,February
762,Innovate Industries,Display,All Ages,30 days,Google Ads,"0,07","$13.061,00","2,54",New York,2021-02-01,452,3613,9,Foodies,2,February
763,DataTech Solutions,Search,All Ages,45 days,YouTube,"0,12","$10.573,00","2,78",Miami,2021-02-02,217,3794,8,Fashionistas,2,February
764,Innovate Industries,Influencer,All Ages,15 days,Instagram,"0,06","$9.575,00","3,52",Miami,2021-02-03,162,4208,2,Outdoor Adventurers,2,February
765,NexGen Systems,Influencer,Men 25-34,45 days,Email,"0,09","$8.008,00","5,33",Miami,2021-02-04,623,3711,8,Foodies,2,February
766,DataTech Solutions,Email,All Ages,60 days,Facebook,"0,03","$16.287,00","6,86",Miami,2021-02-05,372,9861,8,Fashionistas,2,February
767,DataTech Solutions,Display,Men 18-24,30 days,Google Ads,"0,13","$11.570,00","5,99",Chicago,2021-02-06,502,2301,7,Health & Wellness,2,February
768,Innovate Industries,Influencer,All Ages,15 days,YouTube,"0,03","$8.166,00","4,48",Miami,2021-02-07,300,9023,3,Tech Enthusiasts,2,February
769,Innovate Industries,Influencer,Men 25-34,45 days,Email,"0,06","$13.683,00","4,27",New York,2021-02-08,434,4834,1,Outdoor Adventurers,2,February
770,NexGen Systems,Influencer,Men 18-24,30 days,YouTube,"0,09","$15.917,00","7,26",Houston,2021-02-09,502,1773,2,Foodies,2,February
771,NexGen Systems,Search,Women 35-44,15 days,YouTube,"0,08","$8.459,00","3,25",New York,2021-02-10,332,7047,2,Tech Enthusiasts,2,February
772,Alpha Innovations,Email,Women 35-44,45 days,Instagram,"0,06","$16.990,00","7,18",Miami,2021-02-11,802,9908,5,Outdoor Adventurers,2,February
773,Alpha Innovations,Social Media,All Ages,45 days,YouTube,"0,1","$19.156,00","5,65",Houston,2021-02-12,236,3195,3,Foodies,2,February
774,NexGen Systems,Influencer,Women 25-34,15 days,YouTube,"0,11","$5.478,00","4,12",Miami,2021-02-13,826,5368,6,Health & Wellness,2,February
775,Alpha Innovations,Display,Women 35-44,60 days,YouTube,"0,11","$14.132,00","5,76",Chicago,2021-02-14,146,2864,7,Health & Wellness,2,February
776,DataTech Solutions,Search,Women 35-44,15 days,Instagram,"0,1","$5.217,00","6,34",Houston,2021-02-15,398,7812,6,Foodies,2,February
777,NexGen Systems,Social Media,All Ages,30 days,Website,"0,11","$11.990,00","2,63",Miami,2021-02-16,382,5589,2,Foodies,2,February
778,TechCorp,Social Media,Women 35-44,45 days,Instagram,"0,04","$5.156,00","3,19",Los Angeles,2021-02-17,492,7687,4,Tech Enthusiasts,2,February
779,DataTech Solutions,Email,Women 35-44,15 days,Website,"0,05","$14.399,00","3,59",Chicago,2021-02-18,619,8791,1,Foodies,2,February
780,Innovate Industries,Display,Women 35-44,60 days,YouTube,"0,06","$6.232,00","3,09",Miami,2021-02-19,660,5207,4,Health & Wellness,2,February
781,NexGen Systems,Display,Women 25-34,15 days,YouTube,"0,02","$6.782,00","7,29",Houston,2021-02-20,268,5821,3,Health & Wellness,2,February
782,Alpha Innovations,Display,All Ages,15 days,Email,"0,08","$5.587,00","7,87",New York,2021-02-21,891,4082,7,Outdoor Adventurers,2,February
783,Innovate Industries,Display,Women 25-34,60 days,YouTube,"0,14","$19.025,00","6,36",Miami,2021-02-22,599,1174,7,Health & Wellness,2,February
784,DataTech Solutions,Search,Women 25-34,30 days,Instagram,"0,02","$18.273,00","7,36",New York,2021-02-23,630,8961,6,Tech Enthusiasts,2,February
785,Alpha Innovations,Influencer,Women 35-44,45 days,Google Ads,"0,12","$6.966,00","2,33",New York,2021-02-24,942,9262,5,Fashionistas,2,February
786,Innovate Industries,Influencer,Men 25-34,30 days,YouTube,"0,14","$18.318,00","6,26",Los Angeles,2021-02-25,266,9860,8,Tech Enthusiasts,2,February
787,TechCorp,Display,All Ages,60 days,Email,"0,05","$10.627,00","5,76",Houston,2021-02-26,663,4217,2,Outdoor Adventurers,2,February
788,Innovate Industries,Social Media,Men 18-24,60 days,Instagram,"0,07","$7.471,00","4,19",Miami,2021-02-27,423,5776,3,Health & Wellness,2,February
789,Innovate Industries,Search,Women 25-34,45 days,Email,"0,07","$5.973,00","6,88",Houston,2021-02-28,287,8737,9,Health & Wellness,2,February
1127,Alpha Innovations,Influencer,All Ages,15 days,Instagram,"0,01","$17.380,00","4,86",Miami,2021-02-01,303,4035,1,Outdoor Adventurers,2,February
1128,NexGen Systems,Influencer,Men 18-24,30 days,YouTube,"0,04","$9.649,00","5,63",Los Angeles,2021-02-02,624,3250,7,Fashionistas,2,February
1129,Alpha Innovations,Influencer,Women 25-34,45 days,Email,"0,09","$19.192,00","6,02",Chicago,2021-02-03,930,8704,7,Foodies,2,February
1130,NexGen Systems,Search,Men 25-34,15 days,Website,"0,09","$12.752,00","7,14",Chicago,2021-02-04,599,5013,6,Outdoor Adventurers,2,February
1131,TechCorp,Email,Women 25-34,45 days,Instagram,"0,01","$13.448,00","4,85",Miami,2021-02-05,645,4981,6,Fashionistas,2,February
1132,TechCorp,Social Media,Men 25-34,15 days,Instagram,"0,11","$14.134,00","4,82",Los Angeles,2021-02-06,964,9933,8,Tech Enthusiasts,2,February
1133,NexGen Systems,Search,Men 25-34,15 days,Instagram,"0,02","$11.417,00","5,89",New York,2021-02-07,755,8314,4,Health & Wellness,2,February
1134,Innovate Industries,Influencer,Men 25-34,15 days,Facebook,"0,15","$8.905,00","6,33",Houston,2021-02-08,378,5518,2,Health & Wellness,2,February
1135,Alpha Innovations,Social Media,All Ages,45 days,Instagram,"0,13","$9.545,00","3,23",Los Angeles,2021-02-09,263,2369,1,Health & Wellness,2,February
1136,DataTech Solutions,Email,Men 18-24,15 days,Email,"0,05","$10.596,00","2,03",Chicago,2021-02-10,768,9505,2,Health & Wellness,2,February
1137,NexGen Systems,Search,Men 18-24,15 days,Instagram,"0,1","$13.263,00","7,51",Miami,2021-02-11,515,2644,7,Foodies,2,February
1138,TechCorp,Influencer,Women 25-34,45 days,Facebook,"0,02","$8.683,00","5,49",Los Angeles,2021-02-12,290,9970,9,Foodies,2,February
1139,DataTech Solutions,Email,All Ages,60 days,YouTube,"0,14","$14.398,00","5,18",New York,2021-02-13,473,7580,9,Foodies,2,February
1140,TechCorp,Search,Women 25-34,15 days,YouTube,"0,15","$19.584,00","2,09",New York,2021-02-14,997,2857,8,Fashionistas,2,February
1141,NexGen Systems,Search,All Ages,15 days,Email,"0,08","$19.509,00","7,83",Los Angeles,2021-02-15,563,4062,2,Outdoor Adventurers,2,February
1142,Alpha Innovations,Social Media,All Ages,30 days,Instagram,"0,1","$14.209,00","7,65",New York,2021-02-16,504,6662,8,Health & Wellness,2,February
1143,TechCorp,Influencer,All Ages,45 days,YouTube,"0,05","$11.127,00","5,66",New York,2021-02-17,409,4617,5,Health & Wellness,2,February
1144,Alpha Innovations,Social Media,Women 25-34,30 days,Website,"0,12","$19.765,00","3,9",New York,2021-02-18,986,6331,7,Outdoor Adventurers,2,February
1145,TechCorp,Display,Men 18-24,45 days,Email,"0,09","$5.735,00","4,31",New York,2021-02-19,806,2542,4,Fashionistas,2,February
1146,Alpha Innovations,Display,Men 25-34,60 days,Website,"0,11","$11.503,00","5,51",New York,2021-02-20,101,8500,2,Tech Enthusiasts,2,February
1147,TechCorp,Email,Women 25-34,15 days,Google Ads,"0,13","$17.283,00","3,48",Los Angeles,2021-02-21,120,7828,7,Foodies,2,February
1148,Innovate Industries,Influencer,Men 25-34,15 days,Facebook,"0,13","$19.438,00","4,46",Los Angeles,2021-02-22,661,4671,2,Tech Enthusiasts,2,February
1149,NexGen Systems,Email,All Ages,45 days,Google Ads,"0,04","$15.887,00","2,99",Houston,2021-02-23,796,2663,7,Fashionistas,2,February
1150,Innovate Industries,Influencer,All Ages,30 days,Facebook,"0,04","$5.161,00","5,67",Chicago,2021-02-24,893,4422,1,Outdoor Adventurers,2,February
1151,Alpha Innovations,Search,All Ages,60 days,Website,"0,06","$5.477,00","3,24",Houston,2021-02-25,728,4607,4,Outdoor Adventurers,2,February
1152,Innovate Industries,Social Media,Women 25-34,15 days,Google Ads,"0,02","$16.392,00","7,86",Houston,2021-02-26,892,4104,7,Fashionistas,2,February
1153,NexGen Systems,Email,Men 18-24,45 days,Google Ads,"0,1","$15.726,00","2,25",Miami,2021-02-27,167,9628,4,Tech Enthusiasts,2,February
1154,Alpha Innovations,Influencer,Women 25-34,30 days,YouTube,"0,14","$9.693,00","7,07",Houston,2021-02-28,809,6847,8,Health & Wellness,2,February
1492,DataTech Solutions,Social Media,Women 25-34,60 days,Instagram,"0,02","$19.613,00","2,08",Chicago,2021-02-01,832,5899,1,Health & Wellness,2,February
1493,TechCorp,Email,Women 35-44,30 days,Facebook,"0,14","$10.353,00","5,55",Los Angeles,2021-02-02,912,2116,9,Tech Enthusiasts,2,February
1494,TechCorp,Email,Women 25-34,45 days,YouTube,"0,11","$16.905,00","5,45",New York,2021-02-03,180,7965,10,Health & Wellness,2,February
1495,Innovate Industries,Influencer,Men 18-24,30 days,Instagram,"0,1","$8.326,00","7,67",Houston,2021-02-04,767,3631,2,Health & Wellness,2,February
1496,TechCorp,Display,All Ages,60 days,Google Ads,"0,09","$18.771,00","4,26",New York,2021-02-05,701,6715,9,Fashionistas,2,February
1497,TechCorp,Display,Women 25-34,30 days,Instagram,"0,12","$5.591,00","4,98",Los Angeles,2021-02-06,761,9484,3,Health & Wellness,2,February
1498,NexGen Systems,Influencer,All Ages,30 days,Google Ads,"0,12","$13.324,00","2,73",Chicago,2021-02-07,898,6975,2,Fashionistas,2,February
1499,Alpha Innovations,Influencer,Men 18-24,60 days,Email,"0,06","$13.757,00","6,22",Los Angeles,2021-02-08,397,7940,9,Tech Enthusiasts,2,February
1500,DataTech Solutions,Email,Women 35-44,60 days,Website,"0,05","$9.487,00","7,45",Los Angeles,2021-02-09,945,4138,5,Fashionistas,2,February
1501,Innovate Industries,Social Media,Women 35-44,30 days,Email,"0,05","$19.721,00","7,45",Miami,2021-02-10,893,9614,5,Fashionistas,2,February
1502,Innovate Industries,Social Media,Men 18-24,45 days,Email,"0,1","$13.686,00","5,9",Los Angeles,2021-02-11,479,4501,1,Tech Enthusiasts,2,February
1503,NexGen Systems,Search,All Ages,45 days,YouTube,"0,03","$10.066,00","3,6",Los Angeles,2021-02-12,111,1740,4,Foodies,2,February
1504,DataTech Solutions,Social Media,All Ages,30 days,Google Ads,"0,03","$16.120,00","4,16",New York,2021-02-13,495,5114,2,Health & Wellness,2,February
1505,DataTech Solutions,Search,Women 35-44,45 days,Instagram,"0,08","$8.875,00","2,22",Chicago,2021-02-14,185,2090,6,Tech Enthusiasts,2,February
1506,TechCorp,Email,Men 25-34,60 days,Website,"0,13","$13.496,00","2,19",Chicago,2021-02-15,575,2408,7,Tech Enthusiasts,2,February
1507,Innovate Industries,Display,Men 18-24,15 days,Email,"0,09","$11.964,00","5,91",Chicago,2021-02-16,892,7440,3,Outdoor Adventurers,2,February
1508,DataTech Solutions,Social Media,Men 25-34,15 days,Email,"0,06","$15.466,00","4,71",Los Angeles,2021-02-17,129,9035,10,Fashionistas,2,February
1509,Innovate Industries,Email,Women 25-34,60 days,Email,"0,11","$11.278,00","2,18",Houston,2021-02-18,693,3660,10,Tech Enthusiasts,2,February
1510,Innovate Industries,Influencer,Men 25-34,45 days,Facebook,"0,14","$12.501,00","7,97",Miami,2021-02-19,626,9190,6,Outdoor Adventurers,2,February
1511,TechCorp,Email,Men 18-24,45 days,YouTube,"0,02","$13.955,00","2,82",Houston,2021-02-20,512,8155,3,Outdoor Adventurers,2,February
1512,Innovate Industries,Influencer,Men 18-24,60 days,Email,"0,04","$14.006,00","7,83",Miami,2021-02-21,498,7946,4,Outdoor Adventurers,2,February
1513,Alpha Innovations,Email,Women 25-34,45 days,Website,"0,08","$14.175,00","3,59",Houston,2021-02-22,587,4266,3,Foodies,2,February
1514,TechCorp,Influencer,Women 25-34,45 days,Google Ads,"0,14","$9.447,00","6,28",Miami,2021-02-23,693,4892,2,Health & Wellness,2,February
1515,Innovate Industries,Display,All Ages,60 days,Website,"0,11","$5.618,00","4,83",New York,2021-02-24,738,6151,5,Foodies,2,February
1516,Alpha Innovations,Email,Women 35-44,60 days,Facebook,"0,06","$13.456,00","6,62",Miami,2021-02-25,925,8790,7,Fashionistas,2,February
1517,DataTech Solutions,Influencer,Women 35-44,45 days,Email,"0,08","$19.274,00","3,32",Chicago,2021-02-26,408,5183,8,Health & Wellness,2,February
1518,NexGen Systems,Email,All Ages,15 days,Website,"0,1","$19.932,00","4,38",Houston,2021-02-27,730,8081,6,Foodies,2,February
1519,Alpha Innovations,Social Media,All Ages,15 days,Instagram,"0,01","$13.451,00","3,48",Chicago,2021-02-28,762,4209,4,Fashionistas,2,February
1857,Alpha Innovations,Influencer,Men 25-34,30 days,YouTube,"0,02","$6.068,00","7,29",Chicago,2021-02-01,146,9271,5,Outdoor Adventurers,2,February
1858,TechCorp,Search,Women 25-34,45 days,Facebook,"0,12","$10.764,00","7,14",Chicago,2021-02-02,932,3918,8,Outdoor Adventurers,2,February
1859,Innovate Industries,Social Media,Women 35-44,30 days,Email,"0,03","$9.513,00","5,73",Los Angeles,2021-02-03,850,7166,2,Tech Enthusiasts,2,February
1860,Innovate Industries,Search,All Ages,30 days,Website,"0,08","$13.277,00","5,14",New York,2021-02-04,870,9951,6,Outdoor Adventurers,2,February
1861,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,"0,02","$15.860,00","3,97",Houston,2021-02-05,392,3291,3,Tech Enthusiasts,2,February
1862,TechCorp,Email,Men 25-34,60 days,YouTube,"0,06","$14.698,00","5,48",Miami,2021-02-06,768,7322,7,Health & Wellness,2,February
1863,Innovate Industries,Email,Women 35-44,15 days,YouTube,"0,12","$9.273,00","7,27",Chicago,2021-02-07,187,6929,3,Fashionistas,2,February
1864,Innovate Industries,Display,All Ages,60 days,Instagram,"0,06","$19.151,00","6,61",New York,2021-02-08,664,2453,8,Foodies,2,February
1865,Alpha Innovations,Display,Men 18-24,60 days,Instagram,"0,05","$15.941,00","6,98",Los Angeles,2021-02-09,477,9223,10,Tech Enthusiasts,2,February
1866,DataTech Solutions,Search,Men 18-24,60 days,YouTube,"0,1","$17.064,00","3,85",Los Angeles,2021-02-10,328,3100,5,Outdoor Adventurers,2,February
1867,DataTech Solutions,Social Media,Men 25-34,60 days,YouTube,"0,05","$10.900,00","6,22",Houston,2021-02-11,820,2253,4,Outdoor Adventurers,2,February
1868,Innovate Industries,Influencer,Women 35-44,60 days,Email,"0,02","$13.103,00","7,89",Los Angeles,2021-02-12,337,9562,3,Foodies,2,February
1869,TechCorp,Search,Men 18-24,15 days,Instagram,"0,09","$15.599,00","7,32",Houston,2021-02-13,854,4519,3,Health & Wellness,2,February
1870,DataTech Solutions,Email,Men 18-24,45 days,Google Ads,"0,02","$12.317,00","4,79",Houston,2021-02-14,262,9837,4,Outdoor Adventurers,2,February
1871,NexGen Systems,Email,Men 18-24,15 days,Email,"0,04","$6.715,00","5,23",Miami,2021-02-15,485,1104,5,Fashionistas,2,February
1872,NexGen Systems,Social Media,Women 25-34,45 days,Facebook,"0,11","$9.732,00","7,29",New York,2021-02-16,443,1790,7,Outdoor Adventurers,2,February
1873,TechCorp,Social Media,Men 18-24,30 days,Google Ads,"0,1","$12.588,00","7,96",Houston,2021-02-17,443,6481,9,Health & Wellness,2,February
1874,Alpha Innovations,Email,Men 18-24,15 days,Email,"0,14","$19.636,00","2,33",Chicago,2021-02-18,868,5469,3,Tech Enthusiasts,2,February
1875,Innovate Industries,Influencer,Men 18-24,30 days,Instagram,"0,08","$8.871,00","2,91",Chicago,2021-02-19,791,3287,3,Fashionistas,2,February
1876,NexGen Systems,Influencer,Men 25-34,15 days,Instagram,"0,08","$15.612,00","5,18",Chicago,2021-02-20,269,8996,6,Tech Enthusiasts,2,February
1877,TechCorp,Email,Women 35-44,60 days,Instagram,"0,05","$7.589,00","5,38",Houston,2021-02-21,179,4371,7,Health & Wellness,2,February
1878,Innovate Industries,Search,Women 25-34,45 days,YouTube,"0,12","$7.355,00","2,4",Miami,2021-02-22,207,3036,4,Foodies,2,February
1879,TechCorp,Search,Men 25-34,30 days,YouTube,"0,05","$17.591,00","3,38",Houston,2021-02-23,919,5652,7,Health & Wellness,2,February
1880,DataTech Solutions,Social Media,Women 25-34,30 days,Email,"0,03","$8.911,00","2,69",Chicago,2021-02-24,723,5971,10,Tech Enthusiasts,2,February
1881,Alpha Innovations,Display,Women 25-34,45 days,Instagram,"0,02","$7.021,00","3,54",Houston,2021-02-25,273,6688,8,Health & Wellness,2,February
1882,TechCorp,Email,Women 35-44,45 days,Google Ads,"0,02","$9.202,00","4,63",Miami,2021-02-26,916,4838,3,Fashionistas,2,February
1883,Alpha Innovations,Email,Men 18-24,15 days,Website,"0,15","$6.782,00","5,05",Miami,2021-02-27,676,5642,1,Outdoor Adventurers,2,February
1884,NexGen Systems,Social Media,Women 25-34,60 days,Instagram,"0,12","$10.676,00","4,83",Los Angeles,2021-02-28,557,1018,1,Fashionistas,2,February
2222,DataTech Solutions,Social Media,Women 25-34,30 days,YouTube,"0,01","$17.171,00","4,66",New York,2021-02-01,528,9873,3,Health & Wellness,2,February
2223,NexGen Systems,Social Media,Men 25-34,45 days,Website,"0,05","$16.567,00","4,66",New York,2021-02-02,224,9023,1,Outdoor Adventurers,2,February
2224,NexGen Systems,Social Media,All Ages,30 days,Website,"0,02","$10.262,00","5,03",Chicago,2021-02-03,259,4082,4,Health & Wellness,2,February
2225,DataTech Solutions,Display,Women 25-34,30 days,Instagram,"0,05","$15.986,00","2,53",Miami,2021-02-04,530,8170,10,Tech Enthusiasts,2,February
2226,DataTech Solutions,Social Media,All Ages,60 days,Instagram,"0,11","$15.183,00","4,89",New York,2021-02-05,920,4823,9,Tech Enthusiasts,2,February
2227,TechCorp,Social Media,Men 18-24,15 days,Google Ads,"0,1","$9.376,00","3,91",Miami,2021-02-06,847,9081,6,Foodies,2,February
2228,NexGen Systems,Influencer,Women 35-44,30 days,Instagram,"0,03","$18.232,00","6,5",Chicago,2021-02-07,373,8439,10,Fashionistas,2,February
2229,Innovate Industries,Social Media,Women 35-44,30 days,Instagram,"0,11","$18.456,00","6,62",New York,2021-02-08,311,4844,10,Fashionistas,2,February
2230,Innovate Industries,Email,Women 25-34,30 days,YouTube,"0,04","$9.698,00","5,71",Miami,2021-02-09,650,8673,7,Outdoor Adventurers,2,February
2231,TechCorp,Display,Women 35-44,15 days,YouTube,"0,04","$13.976,00","4,34",Chicago,2021-02-10,996,1545,1,Fashionistas,2,February
2232,DataTech Solutions,Email,Men 25-34,30 days,YouTube,"0,13","$9.188,00","6,78",Houston,2021-02-11,880,4426,1,Foodies,2,February
2233,NexGen Systems,Search,Women 35-44,60 days,Facebook,"0,04","$5.785,00","3,66",New York,2021-02-12,699,5448,6,Fashionistas,2,February
2234,Innovate Industries,Email,Men 18-24,30 days,Instagram,"0,11","$18.912,00","7,14",Los Angeles,2021-02-13,808,2690,9,Health & Wellness,2,February
