Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
347,Innovate Industries,Email,All Ages,30 days,YouTube,"0,1","$15.069,00","7,77",Los Angeles,2021-12-13,471,9996,6,Tech Enthusiasts,12,December
348,DataTech Solutions,Display,Men 18-24,30 days,Website,"0,03","$13.272,00","7,41",Miami,2021-12-14,363,4534,3,Foodies,12,December
349,TechCorp,Email,Men 18-24,15 days,Facebook,"0,07","$19.675,00","4,13",Miami,2021-12-15,388,6982,2,Outdoor Adventurers,12,December
350,TechCorp,Email,Men 18-24,60 days,Website,"0,04","$10.541,00","5,55",Chicago,2021-12-16,512,7904,1,Foodies,12,December
351,Alpha Innovations,Social Media,Women 35-44,45 days,Email,"0,13","$10.946,00","4,63",Miami,2021-12-17,942,1368,6,Fashionistas,12,December
352,NexGen Systems,Influencer,Men 25-34,15 days,Instagram,"0,08","$8.298,00","7,59",Los Angeles,2021-12-18,206,6491,6,Tech Enthusiasts,12,December
353,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,"0,13","$15.499,00","2,4",Los Angeles,2021-12-19,995,9222,10,Health & Wellness,12,December
354,Innovate Industries,Search,Men 18-24,30 days,YouTube,"0,03","$16.232,00","3,75",New York,2021-12-20,453,8552,5,Outdoor Adventurers,12,December
355,TechCorp,Influencer,Women 35-44,15 days,Website,"0,04","$7.495,00","5,4",New York,2021-12-21,978,8369,4,Tech Enthusiasts,12,December
356,NexGen Systems,Email,Women 25-34,45 days,Facebook,"0,06","$11.373,00","6,38",Houston,2021-12-22,988,9052,10,Foodies,12,December
357,Innovate Industries,Social Media,All Ages,15 days,YouTube,"0,11","$13.928,00","3,44",New York,2021-12-23,150,5057,9,Foodies,12,December
358,DataTech Solutions,Email,Men 25-34,15 days,Google Ads,"0,12","$13.130,00","3,46",Chicago,2021-12-24,474,5089,9,Health & Wellness,12,December
359,NexGen Systems,Email,All Ages,60 days,Instagram,"0,08","$17.853,00","4,05",Los Angeles,2021-12-25,639,6050,3,Tech Enthusiasts,12,December
360,DataTech Solutions,Social Media,Men 25-34,15 days,Google Ads,"0,1","$15.918,00","4,28",Miami,2021-12-26,699,8981,4,Foodies,12,December
361,DataTech Solutions,Search,Women 25-34,45 days,Instagram,"0,13","$10.476,00",3,Miami,2021-12-27,647,5774,8,Outdoor Adventurers,12,December
362,TechCorp,Influencer,Men 25-34,60 days,Facebook,"0,03","$14.552,00","4,45",Los Angeles,2021-12-28,171,4499,2,Fashionistas,12,December
363,Innovate Industries,Social Media,Women 25-34,15 days,Facebook,"0,03","$5.487,00","7,73",New York,2021-12-29,290,6655,5,Foodies,12,December
364,NexGen Systems,Social Media,All Ages,30 days,Google Ads,"0,08","$19.702,00","7,57",Chicago,2021-12-30,710,3708,2,Foodies,12,December
365,DataTech Solutions,Social Media,Women 25-34,60 days,Email,"0,12","$12.050,00","3,59",Houston,2021-12-31,679,3627,3,Tech Enthusiasts,12,December
700,Alpha Innovations,Influencer,Men 18-24,60 days,YouTube,"0,06","$19.844,00","5,01",Los Angeles,2021-12-01,693,1242,4,Foodies,12,December
701,Alpha Innovations,Influencer,All Ages,45 days,YouTube,"0,04","$12.443,00","3,05",New York,2021-12-02,186,1782,6,Foodies,12,December
702,NexGen Systems,Display,Women 35-44,30 days,Instagram,"0,12","$5.864,00","3,85",Chicago,2021-12-03,201,5840,8,Tech Enthusiasts,12,December
703,Alpha Innovations,Social Media,All Ages,60 days,YouTube,"0,01","$14.556,00","4,97",Los Angeles,2021-12-04,993,2146,8,Health & Wellness,12,December
704,TechCorp,Social Media,Men 25-34,15 days,Google Ads,"0,12","$15.732,00","5,85",New York,2021-12-05,591,4368,8,Outdoor Adventurers,12,December
705,TechCorp,Influencer,Men 25-34,30 days,Google Ads,"0,1","$7.257,00","4,42",Houston,2021-12-06,211,8406,10,Health & Wellness,12,December
706,TechCorp,Display,All Ages,60 days,Email,"0,01","$8.413,00","4,52",New York,2021-12-07,618,8242,7,Health & Wellness,12,December
707,Alpha Innovations,Email,Men 25-34,15 days,Instagram,"0,13","$15.437,00","5,3",New York,2021-12-08,507,7161,10,Foodies,12,December
708,Innovate Industries,Social Media,Women 35-44,15 days,YouTube,"0,06","$18.666,00","4,57",New York,2021-12-09,945,7815,6,Health & Wellness,12,December
709,Innovate Industries,Display,Men 25-34,15 days,Website,"0,12","$7.595,00","6,41",Miami,2021-12-10,369,2900,8,Tech Enthusiasts,12,December
710,TechCorp,Email,Men 25-34,30 days,YouTube,"0,11","$6.113,00","7,76",Chicago,2021-12-11,652,6740,4,Foodies,12,December
711,DataTech Solutions,Email,Women 35-44,15 days,YouTube,"0,12","$11.708,00","2,19",Los Angeles,2021-12-12,574,8846,7,Foodies,12,December
712,DataTech Solutions,Display,Men 18-24,60 days,Instagram,"0,14","$14.993,00","7,12",Los Angeles,2021-12-13,858,3587,7,Foodies,12,December
713,NexGen Systems,Influencer,Men 18-24,60 days,Email,"0,09","$8.801,00","7,14",Los Angeles,2021-12-14,131,1992,7,Health & Wellness,12,December
714,DataTech Solutions,Influencer,Men 18-24,15 days,Email,"0,15","$17.067,00","3,37",New York,2021-12-15,629,2321,5,Tech Enthusiasts,12,December
715,Alpha Innovations,Display,Men 18-24,15 days,Facebook,"0,13","$7.268,00","5,73",New York,2021-12-16,856,7009,1,Outdoor Adventurers,12,December
716,Innovate Industries,Display,Men 18-24,15 days,Email,"0,04","$6.091,00","3,53",Los Angeles,2021-12-17,940,1128,4,Outdoor Adventurers,12,December
717,TechCorp,Search,All Ages,45 days,YouTube,"0,06","$5.960,00","7,78",Houston,2021-12-18,400,9553,7,Tech Enthusiasts,12,December
718,DataTech Solutions,Influencer,Women 25-34,30 days,Instagram,"0,13","$7.382,00","2,28",Houston,2021-12-19,678,6349,7,Tech Enthusiasts,12,December
719,NexGen Systems,Social Media,Men 25-34,30 days,Instagram,"0,14","$7.184,00","2,42",Chicago,2021-12-20,525,7470,8,Fashionistas,12,December
720,NexGen Systems,Influencer,Women 35-44,30 days,YouTube,"0,14","$15.462,00","4,38",Houston,2021-12-21,722,9428,1,Outdoor Adventurers,12,December
721,DataTech Solutions,Search,Men 25-34,45 days,Google Ads,"0,03","$19.773,00","4,28",Miami,2021-12-22,243,6215,3,Fashionistas,12,December
722,Innovate Industries,Display,Men 25-34,15 days,Website,"0,13","$11.738,00","5,92",Los Angeles,2021-12-23,628,7525,9,Tech Enthusiasts,12,December
723,DataTech Solutions,Influencer,Women 35-44,30 days,Email,"0,1","$13.594,00","6,62",Los Angeles,2021-12-24,300,7244,6,Outdoor Adventurers,12,December
724,TechCorp,Social Media,Men 18-24,45 days,Facebook,"0,04","$11.047,00","5,65",Houston,2021-12-25,427,6252,7,Foodies,12,December
725,TechCorp,Social Media,All Ages,60 days,Facebook,"0,03","$7.319,00","6,04",Houston,2021-12-26,269,3575,2,Health & Wellness,12,December
726,Alpha Innovations,Display,Women 25-34,45 days,Website,"0,05","$19.697,00","3,25",Los Angeles,2021-12-27,398,5910,7,Health & Wellness,12,December
727,Innovate Industries,Email,Men 18-24,30 days,Instagram,"0,05","$10.227,00","4,06",Chicago,2021-12-28,477,9097,1,Outdoor Adventurers,12,December
728,Alpha Innovations,Search,Women 25-34,45 days,Email,"0,06","$5.376,00","4,8",Miami,2021-12-29,351,3864,7,Outdoor Adventurers,12,December
729,TechCorp,Display,Men 18-24,15 days,Instagram,"0,13","$18.790,00","3,51",Houston,2021-12-30,504,4228,1,Health & Wellness,12,December
730,NexGen Systems,Search,All Ages,45 days,Google Ads,"0,14","$11.628,00","6,56",Chicago,2021-12-31,868,3838,9,Health & Wellness,12,December
1065,Innovate Industries,Influencer,Men 18-24,60 days,YouTube,"0,05","$18.325,00","6,35",Chicago,2021-12-01,596,1902,8,Outdoor Adventurers,12,December
1066,TechCorp,Display,Women 35-44,30 days,Website,"0,14","$5.475,00","7,69",Houston,2021-12-02,188,8909,3,Health & Wellness,12,December
1067,Innovate Industries,Display,Men 25-34,30 days,Facebook,"0,08","$19.191,00","3,63",Chicago,2021-12-03,431,1465,3,Outdoor Adventurers,12,December
1068,NexGen Systems,Social Media,All Ages,45 days,YouTube,"0,09","$7.993,00","5,03",Chicago,2021-12-04,155,6114,4,Outdoor Adventurers,12,December
1069,Innovate Industries,Social Media,All Ages,45 days,Instagram,"0,07","$8.980,00","6,94",Los Angeles,2021-12-05,965,4505,7,Outdoor Adventurers,12,December
1070,Alpha Innovations,Email,Women 35-44,60 days,Email,"0,14","$15.534,00","3,85",Miami,2021-12-06,405,8649,2,Tech Enthusiasts,12,December
1071,DataTech Solutions,Social Media,Men 25-34,60 days,Website,"0,11","$7.980,00","7,49",Miami,2021-12-07,754,5957,1,Health & Wellness,12,December
1072,Innovate Industries,Influencer,Men 18-24,60 days,YouTube,"0,08","$5.161,00","7,17",Houston,2021-12-08,786,1961,5,Health & Wellness,12,December
1073,DataTech Solutions,Email,Women 35-44,60 days,Instagram,"0,11","$16.999,00",6,Miami,2021-12-09,346,3558,5,Foodies,12,December
1074,Innovate Industries,Display,Men 18-24,60 days,Instagram,"0,02","$8.684,00","3,29",New York,2021-12-10,536,5612,7,Health & Wellness,12,December
1075,TechCorp,Display,All Ages,60 days,Instagram,"0,14","$6.548,00","5,41",New York,2021-12-11,583,1081,1,Health & Wellness,12,December
1076,NexGen Systems,Email,Men 25-34,60 days,Website,"0,08","$19.584,00","5,86",New York,2021-12-12,895,2941,9,Outdoor Adventurers,12,December
1077,TechCorp,Influencer,Women 35-44,30 days,YouTube,"0,02","$8.779,00","2,68",Los Angeles,2021-12-13,202,6358,2,Outdoor Adventurers,12,December
1078,DataTech Solutions,Influencer,Men 18-24,30 days,Instagram,"0,07","$19.568,00","7,09",Miami,2021-12-14,140,4789,5,Foodies,12,December
1079,TechCorp,Email,Men 18-24,60 days,Google Ads,"0,15","$13.953,00","7,49",Chicago,2021-12-15,981,7707,3,Foodies,12,December
1080,Alpha Innovations,Search,Men 18-24,60 days,Google Ads,"0,06","$5.852,00","6,99",Miami,2021-12-16,130,4084,3,Foodies,12,December
1081,TechCorp,Influencer,Women 35-44,60 days,Website,"0,05","$19.102,00","2,25",Miami,2021-12-17,644,6303,7,Health & Wellness,12,December
1082,Alpha Innovations,Social Media,Women 25-34,15 days,YouTube,"0,01","$13.496,00","4,16",Los Angeles,2021-12-18,323,9354,5,Fashionistas,12,December
1083,NexGen Systems,Display,Women 35-44,30 days,Google Ads,"0,09","$19.387,00","7,31",Houston,2021-12-19,962,5420,8,Health & Wellness,12,December
1084,Innovate Industries,Search,Women 35-44,30 days,Facebook,"0,03","$16.204,00","2,29",Miami,2021-12-20,531,7986,10,Foodies,12,December
1085,Alpha Innovations,Search,Men 18-24,60 days,Instagram,"0,09","$7.916,00","7,26",Houston,2021-12-21,458,5532,5,Foodies,12,December
1086,Alpha Innovations,Search,Women 35-44,30 days,Facebook,"0,13","$16.357,00","5,83",Miami,2021-12-22,497,3236,7,Tech Enthusiasts,12,December
1087,DataTech Solutions,Email,Women 35-44,30 days,YouTube,"0,05","$14.641,00","6,17",Los Angeles,2021-12-23,826,6562,5,Health & Wellness,12,December
1088,NexGen Systems,Influencer,Men 18-24,30 days,YouTube,"0,07","$19.269,00","5,64",New York,2021-12-24,606,3427,1,Fashionistas,12,December
1089,TechCorp,Influencer,Men 18-24,30 days,Email,"0,02","$6.072,00","6,56",Chicago,2021-12-25,637,6409,10,Outdoor Adventurers,12,December
1090,DataTech Solutions,Search,Men 18-24,45 days,Website,"0,06","$17.093,00","5,93",Chicago,2021-12-26,748,5909,6,Outdoor Adventurers,12,December
1091,Alpha Innovations,Social Media,Men 18-24,60 days,YouTube,"0,04","$9.762,00","7,48",Chicago,2021-12-27,691,9981,10,Foodies,12,December
1092,NexGen Systems,Email,All Ages,30 days,Website,"0,01","$11.964,00","3,32",Houston,2021-12-28,469,3793,9,Health & Wellness,12,December
1093,TechCorp,Social Media,Men 18-24,60 days,Instagram,"0,08","$18.902,00","6,58",New York,2021-12-29,204,3753,1,Foodies,12,December
1094,Alpha Innovations,Email,Men 25-34,15 days,Instagram,"0,14","$13.681,00","2,02",Houston,2021-12-30,460,1936,10,Fashionistas,12,December
1095,NexGen Systems,Email,Women 35-44,30 days,Website,"0,07","$9.320,00","2,55",Miami,2021-12-31,951,3500,5,Tech Enthusiasts,12,December
1430,TechCorp,Display,Men 18-24,30 days,Website,"0,08","$12.364,00","6,17",Los Angeles,2021-12-01,628,3512,10,Fashionistas,12,December
1431,TechCorp,Social Media,Men 25-34,15 days,Email,"0,1","$17.078,00","4,26",Chicago,2021-12-02,156,5376,8,Foodies,12,December
1432,DataTech Solutions,Search,All Ages,60 days,Instagram,"0,04","$7.839,00","4,18",Miami,2021-12-03,637,7973,5,Health & Wellness,12,December
1433,TechCorp,Search,Men 25-34,60 days,YouTube,"0,11","$9.959,00","6,33",Chicago,2021-12-04,514,2561,6,Foodies,12,December
1434,TechCorp,Influencer,Women 35-44,60 days,Email,"0,06","$6.595,00","4,72",New York,2021-12-05,637,1106,5,Outdoor Adventurers,12,December
1435,NexGen Systems,Social Media,Men 18-24,45 days,YouTube,"0,11","$13.531,00","2,58",New York,2021-12-06,615,5131,7,Foodies,12,December
1436,NexGen Systems,Influencer,All Ages,15 days,Facebook,"0,06","$19.057,00","7,48",New York,2021-12-07,115,1861,8,Foodies,12,December
1437,TechCorp,Search,All Ages,15 days,YouTube,"0,14","$12.633,00","2,11",Houston,2021-12-08,533,4332,5,Fashionistas,12,December
1438,NexGen Systems,Email,Men 18-24,30 days,Facebook,"0,1","$6.163,00","7,96",Los Angeles,2021-12-09,432,9291,8,Fashionistas,12,December
1439,TechCorp,Social Media,Women 35-44,15 days,Website,"0,1","$8.749,00","7,53",Los Angeles,2021-12-10,356,5948,9,Health & Wellness,12,December
1440,Innovate Industries,Search,Women 35-44,45 days,Instagram,"0,02","$6.786,00","7,81",New York,2021-12-11,799,3481,8,Outdoor Adventurers,12,December
1441,TechCorp,Email,Women 25-34,60 days,YouTube,"0,09","$17.055,00","5,58",Miami,2021-12-12,255,2479,2,Tech Enthusiasts,12,December
1442,Alpha Innovations,Influencer,Women 25-34,30 days,Google Ads,"0,09","$15.834,00","6,37",New York,2021-12-13,706,7573,7,Tech Enthusiasts,12,December
1443,NexGen Systems,Influencer,All Ages,30 days,Google Ads,"0,03","$10.993,00","2,8",Chicago,2021-12-14,999,5600,3,Health & Wellness,12,December
1444,NexGen Systems,Influencer,Men 18-24,60 days,Email,"0,01","$6.960,00","5,66",Houston,2021-12-15,587,3895,8,Tech Enthusiasts,12,December
1445,Innovate Industries,Email,Women 25-34,60 days,Email,"0,04","$13.319,00","5,14",New York,2021-12-16,565,5694,10,Health & Wellness,12,December
1446,Innovate Industries,Search,Men 18-24,60 days,Instagram,"0,11","$5.970,00","3,75",New York,2021-12-17,440,3088,8,Fashionistas,12,December
1447,NexGen Systems,Search,Women 25-34,45 days,Email,"0,06","$13.419,00","4,25",Miami,2021-12-18,405,8967,2,Foodies,12,December
1448,TechCorp,Search,All Ages,15 days,Instagram,"0,04","$14.075,00","5,11",New York,2021-12-19,268,4817,2,Health & Wellness,12,December
1449,Alpha Innovations,Display,Women 35-44,45 days,Facebook,"0,09","$13.506,00","3,83",New York,2021-12-20,515,8550,7,Health & Wellness,12,December
1450,Innovate Industries,Social Media,Men 18-24,60 days,Email,"0,06","$6.134,00","7,21",Los Angeles,2021-12-21,847,9467,1,Tech Enthusiasts,12,December
1451,DataTech Solutions,Email,Men 25-34,30 days,Instagram,"0,06","$10.084,00","4,55",Los Angeles,2021-12-22,341,6547,9,Tech Enthusiasts,12,December
1452,Innovate Industries,Search,Women 35-44,45 days,Google Ads,"0,11","$18.988,00","6,12",Chicago,2021-12-23,474,9227,5,Fashionistas,12,December
1453,Innovate Industries,Display,Men 25-34,60 days,Facebook,"0,1","$8.660,00","4,72",Houston,2021-12-24,724,3369,7,Tech Enthusiasts,12,December
1454,TechCorp,Influencer,Women 25-34,45 days,Instagram,"0,06","$18.198,00","5,06",Chicago,2021-12-25,339,5883,6,Foodies,12,December
1455,TechCorp,Search,Men 25-34,45 days,Instagram,"0,04","$13.019,00","3,49",Houston,2021-12-26,393,7888,8,Outdoor Adventurers,12,December
1456,DataTech Solutions,Search,Women 35-44,45 days,Website,"0,04","$17.550,00","5,81",Miami,2021-12-27,851,4987,10,Health & Wellness,12,December
1457,TechCorp,Social Media,Women 35-44,30 days,YouTube,"0,04","$8.990,00","5,96",New York,2021-12-28,785,8949,2,Tech Enthusiasts,12,December
1458,DataTech Solutions,Display,Women 35-44,60 days,Instagram,"0,12","$15.289,00","6,04",Miami,2021-12-29,715,5090,1,Tech Enthusiasts,12,December
1459,Alpha Innovations,Social Media,All Ages,15 days,Email,"0,03","$6.665,00","4,79",Los Angeles,2021-12-30,959,8106,1,Tech Enthusiasts,12,December
1460,Alpha Innovations,Social Media,Women 35-44,60 days,Instagram,"0,07","$15.440,00","2,15",Houston,2021-12-31,813,2656,4,Tech Enthusiasts,12,December
1795,Alpha Innovations,Social Media,Women 25-34,60 days,Facebook,"0,11","$6.476,00","4,71",New York,2021-12-01,269,8558,10,Fashionistas,12,December
1796,Innovate Industries,Social Media,Men 18-24,15 days,Email,"0,09","$10.890,00","2,8",Houston,2021-12-02,580,9837,1,Foodies,12,December
1797,DataTech Solutions,Social Media,Women 35-44,45 days,Google Ads,"0,05","$7.734,00","6,32",New York,2021-12-03,648,8821,4,Outdoor Adventurers,12,December
1798,NexGen Systems,Search,All Ages,30 days,Facebook,"0,1","$9.270,00","7,58",Houston,2021-12-04,226,1330,3,Health & Wellness,12,December
1799,DataTech Solutions,Influencer,Men 25-34,45 days,Website,"0,15","$17.386,00","2,5",Miami,2021-12-05,160,9680,3,Outdoor Adventurers,12,December
1800,TechCorp,Email,Women 35-44,30 days,YouTube,"0,09","$12.779,00","4,83",Houston,2021-12-06,570,9685,7,Health & Wellness,12,December
1801,TechCorp,Social Media,All Ages,45 days,Facebook,"0,11","$11.983,00","5,77",Miami,2021-12-07,729,4082,7,Health & Wellness,12,December
1802,DataTech Solutions,Social Media,Men 18-24,30 days,Facebook,"0,06","$9.194,00","7,52",Los Angeles,2021-12-08,346,2000,5,Fashionistas,12,December
1803,Innovate Industries,Influencer,Women 35-44,45 days,Website,"0,12","$17.845,00","7,19",Chicago,2021-12-09,963,5404,8,Tech Enthusiasts,12,December
1804,Innovate Industries,Display,Women 35-44,15 days,Website,"0,14","$10.250,00","5,08",Chicago,2021-12-10,529,2270,7,Foodies,12,December
1805,DataTech Solutions,Email,Women 35-44,45 days,Email,"0,05","$5.505,00","4,02",Chicago,2021-12-11,311,2978,6,Fashionistas,12,December
1806,Alpha Innovations,Search,Men 18-24,15 days,Facebook,"0,04","$18.117,00","7,95",Los Angeles,2021-12-12,269,4641,5,Fashionistas,12,December
1807,Innovate Industries,Influencer,Men 18-24,15 days,Google Ads,"0,1","$9.772,00","7,27",Houston,2021-12-13,453,7235,8,Health & Wellness,12,December
1808,Alpha Innovations,Influencer,Men 18-24,15 days,Google Ads,"0,07","$8.103,00","6,45",Los Angeles,2021-12-14,483,4279,9,Foodies,12,December
1809,DataTech Solutions,Search,Men 25-34,60 days,Website,"0,1","$16.209,00","6,41",Houston,2021-12-15,955,2099,8,Fashionistas,12,December
1810,NexGen Systems,Display,All Ages,45 days,Website,"0,07","$6.048,00","2,79",Los Angeles,2021-12-16,652,2886,7,Outdoor Adventurers,12,December
1811,NexGen Systems,Social Media,Men 18-24,15 days,Email,"0,1","$11.119,00","5,57",Houston,2021-12-17,791,4693,4,Outdoor Adventurers,12,December
1812,NexGen Systems,Email,Men 25-34,15 days,Google Ads,"0,02","$7.658,00","7,41",Miami,2021-12-18,312,4722,2,Outdoor Adventurers,12,December
1813,Innovate Industries,Social Media,Women 25-34,45 days,Google Ads,"0,14","$15.094,00","6,37",Miami,2021-12-19,447,3290,6,Health & Wellness,12,December
1814,Innovate Industries,Social Media,Women 35-44,30 days,Facebook,"0,1","$14.844,00","6,31",Houston,2021-12-20,561,6112,4,Health & Wellness,12,December
1815,TechCorp,Influencer,Women 35-44,30 days,Google Ads,"0,09","$6.035,00","7,3",Houston,2021-12-21,731,7534,2,Fashionistas,12,December
1816,NexGen Systems,Social Media,Men 25-34,30 days,YouTube,"0,05","$12.927,00","7,19",Los Angeles,2021-12-22,717,9926,5,Fashionistas,12,December
1817,Innovate Industries,Influencer,Women 35-44,15 days,YouTube,"0,06","$14.991,00","2,21",Los Angeles,2021-12-23,957,8110,3,Outdoor Adventurers,12,December
1818,NexGen Systems,Display,Men 18-24,15 days,Email,"0,05","$7.529,00","5,15",New York,2021-12-24,846,9779,8,Outdoor Adventurers,12,December
1819,DataTech Solutions,Influencer,Men 25-34,15 days,Website,"0,11","$13.298,00","6,12",Chicago,2021-12-25,367,5787,9,Fashionistas,12,December
1820,TechCorp,Email,Women 35-44,60 days,Google Ads,"0,11","$13.093,00","5,73",Houston,2021-12-26,647,2020,10,Tech Enthusiasts,12,December
1821,TechCorp,Social Media,Women 25-34,30 days,Google Ads,"0,1","$16.849,00","3,43",Chicago,2021-12-27,930,6515,3,Foodies,12,December
1822,NexGen Systems,Email,Women 35-44,45 days,Facebook,"0,13","$19.904,00","2,01",Chicago,2021-12-28,993,4542,8,Tech Enthusiasts,12,December
1823,NexGen Systems,Email,Men 18-24,45 days,YouTube,"0,02","$17.321,00","4,55",Miami,2021-12-29,149,6982,8,Outdoor Adventurers,12,December
1824,NexGen Systems,Display,All Ages,30 days,Email,"0,02","$10.548,00","7,58",Houston,2021-12-30,480,4349,3,Tech Enthusiasts,12,December
1825,DataTech Solutions,Search,Women 25-34,15 days,Website,"0,04","$17.662,00","7,68",New York,2021-12-31,180,4025,2,Health & Wellness,12,December
2160,TechCorp,Display,Men 25-34,60 days,Website,"0,14","$15.594,00","2,15",New York,2021-12-01,446,7057,4,Foodies,12,December
2161,Alpha Innovations,Email,All Ages,30 days,YouTube,"0,1","$5.600,00","7,87",Houston,2021-12-02,952,6921,5,Health & Wellness,12,December
2162,Innovate Industries,Display,All Ages,30 days,Facebook,"0,09","$5.119,00","4,11",Chicago,2021-12-03,857,5472,2,Outdoor Adventurers,12,December
2163,Innovate Industries,Display,Women 35-44,30 days,Website,"0,02","$7.212,00","2,09",Chicago,2021-12-04,115,2414,4,Health & Wellness,12,December
2164,TechCorp,Influencer,Women 25-34,45 days,Email,"0,07","$18.076,00","5,75",New York,2021-12-05,534,5432,1,Foodies,12,December
2165,DataTech Solutions,Display,Men 18-24,30 days,Website,"0,13","$9.028,00","6,16",New York,2021-12-06,316,5755,6,Fashionistas,12,December
2166,DataTech Solutions,Email,Men 25-34,60 days,Facebook,"0,02","$15.805,00","2,29",Miami,2021-12-07,491,9129,7,Fashionistas,12,December
2167,TechCorp,Email,Men 25-34,60 days,YouTube,"0,1","$19.781,00","3,68",Houston,2021-12-08,662,2838,5,Fashionistas,12,December
2168,Alpha Innovations,Display,Men 18-24,60 days,Email,"0,15","$13.341,00","7,51",Chicago,2021-12-09,844,7058,2,Tech Enthusiasts,12,December
2169,DataTech Solutions,Display,Women 25-34,30 days,Website,"0,06","$6.152,00","2,23",New York,2021-12-10,264,2518,7,Foodies,12,December
2170,Alpha Innovations,Social Media,Women 35-44,60 days,Google Ads,"0,06","$10.913,00","5,38",New York,2021-12-11,731,7506,10,Outdoor Adventurers,12,December
2171,Alpha Innovations,Search,Men 18-24,15 days,YouTube,"0,01","$16.624,00","5,47",New York,2021-12-12,304,7253,5,Health & Wellness,12,December
2172,NexGen Systems,Search,Women 25-34,45 days,YouTube,"0,08","$13.801,00","2,58",Chicago,2021-12-13,661,1774,9,Tech Enthusiasts,12,December
2173,Innovate Industries,Influencer,Men 18-24,15 days,YouTube,"0,04","$8.939,00","5,78",Chicago,2021-12-14,725,5871,1,Health & Wellness,12,December
2174,Alpha Innovations,Display,Women 35-44,30 days,Facebook,"0,11","$7.015,00","5,23",Houston,2021-12-15,382,1754,6,Tech Enthusiasts,12,December
2175,DataTech Solutions,Display,Women 35-44,30 days,Website,"0,05","$14.263,00","6,73",Los Angeles,2021-12-16,637,1403,5,Foodies,12,December
2176,NexGen Systems,Email,All Ages,15 days,YouTube,"0,04","$8.654,00","5,47",New York,2021-12-17,463,3253,2,Foodies,12,December
2177,TechCorp,Influencer,All Ages,45 days,Website,"0,13","$17.347,00","6,16",Houston,2021-12-18,674,6417,10,Fashionistas,12,December
2178,NexGen Systems,Email,All Ages,60 days,YouTube,"0,05","$11.481,00","4,32",Los Angeles,2021-12-19,146,5136,7,Fashionistas,12,December
2179,Innovate Industries,Display,Women 35-44,45 days,Website,"0,12","$18.199,00","3,87",Los Angeles,2021-12-20,612,7742,10,Outdoor Adventurers,12,December
2180,TechCorp,Display,Women 35-44,15 days,Website,"0,15","$12.086,00","4,58",Los Angeles,2021-12-21,560,8597,6,Fashionistas,12,December
2181,Innovate Industries,Social Media,Women 35-44,15 days,Website,"0,07","$10.328,00","5,61",New York,2021-12-22,702,7624,4,Health & Wellness,12,December
2182,TechCorp,Display,Women 25-34,30 days,Website,"0,1","$15.463,00","2,94",Los Angeles,2021-12-23,837,4717,4,Fashionistas,12,December
2183,Alpha Innovations,Email,Women 35-44,45 days,Instagram,"0,12","$13.911,00","2,11",New York,2021-12-24,675,6917,10,Health & Wellness,12,December
2184,TechCorp,Email,All Ages,15 days,Facebook,"0,08","$16.063,00","6,59",Los Angeles,2021-12-25,263,6561,1,Health & Wellness,12,December
