Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
520,DataTech Solutions,Display,Men 18-24,30 days,Website,"0,14","$19.102,00","4,98",Miami,2021-06-04,736,2811,5,Outdoor Adventurers,6,June
521,NexGen Systems,Search,Women 35-44,60 days,Instagram,"0,14","$17.123,00","3,31",Chicago,2021-06-05,955,5738,7,Foodies,6,June
522,NexGen Systems,Search,Women 25-34,15 days,YouTube,"0,02","$8.103,00","5,85",New York,2021-06-06,262,9494,10,Outdoor Adventurers,6,June
523,NexGen Systems,Display,Men 25-34,60 days,Facebook,"0,12","$6.787,00","7,17",Los Angeles,2021-06-07,776,3071,6,Foodies,6,June
524,Innovate Industries,Social Media,Men 18-24,30 days,Instagram,"0,09","$18.464,00","7,86",Los Angeles,2021-06-08,883,7234,4,Tech Enthusiasts,6,June
525,Innovate Industries,Search,Women 35-44,30 days,YouTube,"0,08","$5.214,00","5,41",New York,2021-06-09,986,5047,3,Fashionistas,6,June
526,TechCorp,Influencer,Men 18-24,30 days,Email,"0,07","$17.678,00","4,77",Houston,2021-06-10,215,6302,10,Foodies,6,June
527,NexGen Systems,Social Media,All Ages,30 days,Website,"0,14","$10.365,00","3,23",Miami,2021-06-11,965,1167,8,Outdoor Adventurers,6,June
528,NexGen Systems,Email,All Ages,60 days,Instagram,"0,09","$11.139,00","7,54",Los Angeles,2021-06-12,640,1144,7,Tech Enthusiasts,6,June
529,DataTech Solutions,Search,Men 18-24,45 days,Instagram,"0,1","$18.407,00","2,24",Chicago,2021-06-13,388,2697,10,Tech Enthusiasts,6,June
530,TechCorp,Influencer,Men 18-24,60 days,Instagram,"0,07","$10.863,00","5,21",Miami,2021-06-14,494,5354,10,Foodies,6,June
531,Alpha Innovations,Search,Women 35-44,45 days,Instagram,"0,09","$11.535,00","6,44",Chicago,2021-06-15,432,8524,6,Tech Enthusiasts,6,June
532,Alpha Innovations,Search,Men 18-24,15 days,YouTube,"0,03","$16.117,00","6,68",Los Angeles,2021-06-16,237,7706,3,Tech Enthusiasts,6,June
533,TechCorp,Email,Men 18-24,60 days,Facebook,"0,05","$7.641,00","5,05",Los Angeles,2021-06-17,247,6859,10,Outdoor Adventurers,6,June
534,Alpha Innovations,Search,Men 18-24,15 days,Website,"0,07","$19.122,00","5,86",Los Angeles,2021-06-18,849,4127,8,Fashionistas,6,June
535,Alpha Innovations,Influencer,Men 18-24,45 days,Google Ads,"0,07","$19.905,00","3,28",New York,2021-06-19,421,9220,1,Health & Wellness,6,June
536,NexGen Systems,Search,Men 18-24,30 days,YouTube,"0,03","$9.710,00","6,11",Chicago,2021-06-20,775,1378,6,Foodies,6,June
537,DataTech Solutions,Display,Women 35-44,30 days,Facebook,"0,06","$11.135,00","5,55",Los Angeles,2021-06-21,158,9372,5,Tech Enthusiasts,6,June
538,Innovate Industries,Search,All Ages,15 days,YouTube,"0,02","$18.860,00","5,67",Miami,2021-06-22,581,1624,9,Health & Wellness,6,June
539,NexGen Systems,Influencer,Women 35-44,60 days,Google Ads,"0,13","$9.642,00","5,04",Los Angeles,2021-06-23,745,1803,8,Outdoor Adventurers,6,June
540,NexGen Systems,Social Media,Men 25-34,15 days,Instagram,"0,07","$9.225,00","7,88",Los Angeles,2021-06-24,837,1454,4,Tech Enthusiasts,6,June
541,DataTech Solutions,Search,Women 25-34,30 days,Google Ads,"0,07","$12.493,00","6,26",Chicago,2021-06-25,265,1716,1,Foodies,6,June
542,DataTech Solutions,Email,Women 25-34,45 days,Email,"0,12","$14.740,00","2,29",Chicago,2021-06-26,941,4716,2,Fashionistas,6,June
543,TechCorp,Search,All Ages,60 days,YouTube,"0,05","$17.300,00","6,46",New York,2021-06-27,517,4930,1,Health & Wellness,6,June
544,TechCorp,Email,Men 25-34,30 days,Instagram,"0,13","$7.787,00","2,79",New York,2021-06-28,403,9196,5,Health & Wellness,6,June
545,NexGen Systems,Display,Men 18-24,60 days,Email,"0,06","$7.865,00","3,61",Houston,2021-06-29,905,8601,5,Foodies,6,June
546,TechCorp,Email,Men 18-24,15 days,YouTube,"0,13","$14.184,00","2,02",New York,2021-06-30,761,3562,4,Health & Wellness,6,June
882,NexGen Systems,Social Media,Men 25-34,15 days,Email,"0,04","$15.526,00","4,89",Chicago,2021-06-01,599,3563,6,Tech Enthusiasts,6,June
883,Alpha Innovations,Email,Women 35-44,15 days,Instagram,"0,02","$15.335,00","5,32",New York,2021-06-02,990,5409,2,Fashionistas,6,June
884,Alpha Innovations,Influencer,Men 25-34,60 days,Google Ads,"0,14","$14.198,00","6,31",Miami,2021-06-03,268,6734,3,Tech Enthusiasts,6,June
885,NexGen Systems,Email,All Ages,45 days,Email,"0,14","$15.559,00","3,48",Los Angeles,2021-06-04,374,9474,7,Outdoor Adventurers,6,June
886,TechCorp,Social Media,Men 25-34,60 days,Facebook,"0,07","$19.309,00","7,29",Miami,2021-06-05,281,3554,7,Fashionistas,6,June
887,DataTech Solutions,Display,All Ages,60 days,Facebook,"0,02","$12.792,00","2,55",Los Angeles,2021-06-06,202,9619,8,Outdoor Adventurers,6,June
888,TechCorp,Email,Women 25-34,45 days,Website,"0,09","$5.392,00","3,05",New York,2021-06-07,467,1290,9,Outdoor Adventurers,6,June
889,DataTech Solutions,Influencer,Men 18-24,30 days,Website,"0,11","$10.164,00","6,5",Miami,2021-06-08,764,3135,9,Foodies,6,June
890,Alpha Innovations,Influencer,Women 25-34,45 days,YouTube,"0,05","$17.787,00","2,38",Los Angeles,2021-06-09,879,7240,10,Fashionistas,6,June
891,DataTech Solutions,Email,Men 25-34,15 days,Facebook,"0,05","$19.142,00","7,37",Chicago,2021-06-10,907,2907,1,Health & Wellness,6,June
892,NexGen Systems,Email,Men 25-34,45 days,Website,"0,02","$14.055,00","3,7",New York,2021-06-11,771,9764,7,Fashionistas,6,June
893,Alpha Innovations,Display,Men 18-24,60 days,Instagram,"0,08","$6.282,00","6,21",Chicago,2021-06-12,857,1077,9,Tech Enthusiasts,6,June
894,Innovate Industries,Display,Men 18-24,60 days,Email,"0,01","$17.569,00","5,84",New York,2021-06-13,367,3392,3,Tech Enthusiasts,6,June
895,TechCorp,Display,Women 35-44,45 days,Google Ads,"0,12","$15.281,00","7,64",Miami,2021-06-14,337,9213,3,Outdoor Adventurers,6,June
896,NexGen Systems,Search,Men 18-24,30 days,Instagram,"0,03","$13.728,00","2,43",New York,2021-06-15,744,2855,3,Tech Enthusiasts,6,June
897,TechCorp,Influencer,Men 18-24,30 days,Instagram,"0,02","$15.115,00","5,67",Houston,2021-06-16,115,4917,2,Outdoor Adventurers,6,June
898,NexGen Systems,Email,Men 18-24,60 days,Website,"0,05","$13.925,00","3,57",Houston,2021-06-17,853,4957,7,Outdoor Adventurers,6,June
899,TechCorp,Display,Men 18-24,60 days,Google Ads,"0,03","$8.082,00","6,59",Houston,2021-06-18,541,1736,3,Outdoor Adventurers,6,June
900,TechCorp,Social Media,Men 18-24,45 days,Email,"0,07","$12.181,00","2,16",New York,2021-06-19,117,7472,2,Tech Enthusiasts,6,June
901,Alpha Innovations,Display,Men 25-34,15 days,YouTube,"0,03","$17.247,00","5,48",Los Angeles,2021-06-20,930,2633,6,Fashionistas,6,June
902,DataTech Solutions,Display,Men 25-34,15 days,Google Ads,"0,07","$15.413,00","4,33",Chicago,2021-06-21,890,8521,1,Foodies,6,June
903,TechCorp,Influencer,Men 25-34,45 days,Facebook,"0,06","$8.993,00",3,Los Angeles,2021-06-22,762,7552,3,Outdoor Adventurers,6,June
904,Alpha Innovations,Display,All Ages,60 days,Instagram,"0,04","$10.172,00","3,3",Chicago,2021-06-23,114,5009,4,Outdoor Adventurers,6,June
905,NexGen Systems,Search,Men 18-24,60 days,YouTube,"0,02","$18.601,00","7,48",Houston,2021-06-24,383,2025,7,Foodies,6,June
906,DataTech Solutions,Display,Women 25-34,15 days,Facebook,"0,13","$9.948,00","2,48",Chicago,2021-06-25,428,7090,2,Tech Enthusiasts,6,June
907,DataTech Solutions,Display,All Ages,15 days,Instagram,"0,05","$6.998,00","5,13",Chicago,2021-06-26,254,9773,8,Fashionistas,6,June
908,TechCorp,Influencer,Women 35-44,15 days,Website,"0,12","$19.086,00","4,75",Chicago,2021-06-27,626,3124,9,Fashionistas,6,June
909,NexGen Systems,Email,Men 25-34,45 days,Instagram,"0,12","$19.772,00","3,13",Los Angeles,2021-06-28,390,6425,5,Fashionistas,6,June
910,Alpha Innovations,Social Media,All Ages,15 days,Facebook,"0,02","$7.441,00","7,95",Los Angeles,2021-06-29,115,6606,7,Foodies,6,June
911,DataTech Solutions,Display,Men 25-34,15 days,Instagram,"0,06","$9.258,00","7,98",Chicago,2021-06-30,774,8037,4,Health & Wellness,6,June
1247,Innovate Industries,Email,Women 35-44,45 days,Google Ads,"0,06","$6.095,00","2,58",Chicago,2021-06-01,330,8440,7,Tech Enthusiasts,6,June
1248,NexGen Systems,Display,All Ages,30 days,Instagram,"0,02","$16.296,00","3,13",New York,2021-06-02,790,9439,1,Outdoor Adventurers,6,June
1249,DataTech Solutions,Search,Men 18-24,45 days,Website,"0,08","$6.267,00","5,5",New York,2021-06-03,300,9784,1,Fashionistas,6,June
1250,TechCorp,Display,Men 18-24,60 days,Instagram,"0,11","$15.307,00","3,03",New York,2021-06-04,560,8180,7,Health & Wellness,6,June
1251,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,"0,04","$14.116,00","6,28",Los Angeles,2021-06-05,244,3565,5,Tech Enthusiasts,6,June
1252,TechCorp,Email,Women 35-44,30 days,Google Ads,"0,03","$16.101,00","6,12",Chicago,2021-06-06,851,5365,9,Foodies,6,June
1253,NexGen Systems,Search,Women 35-44,30 days,Website,"0,06","$14.863,00","2,34",New York,2021-06-07,566,7998,7,Tech Enthusiasts,6,June
1254,DataTech Solutions,Influencer,Men 25-34,15 days,Google Ads,"0,08","$9.277,00","4,27",New York,2021-06-08,965,6798,3,Fashionistas,6,June
1255,TechCorp,Search,Women 25-34,60 days,Facebook,"0,07","$12.535,00","5,91",Miami,2021-06-09,415,1824,9,Foodies,6,June
1256,DataTech Solutions,Email,Men 18-24,15 days,Facebook,"0,03","$18.550,00","5,99",Los Angeles,2021-06-10,428,7371,9,Health & Wellness,6,June
1257,TechCorp,Search,Women 35-44,15 days,YouTube,"0,03","$8.149,00","2,75",Los Angeles,2021-06-11,487,6102,2,Health & Wellness,6,June
1258,NexGen Systems,Display,Women 25-34,30 days,Email,"0,06","$13.310,00","3,16",Chicago,2021-06-12,334,3350,8,Tech Enthusiasts,6,June
1259,NexGen Systems,Email,Men 18-24,45 days,YouTube,"0,09","$16.130,00","6,96",Miami,2021-06-13,912,8343,6,Tech Enthusiasts,6,June
1260,TechCorp,Email,Women 35-44,15 days,Email,"0,08","$11.288,00","2,29",Los Angeles,2021-06-14,577,5936,8,Fashionistas,6,June
1261,NexGen Systems,Search,Women 25-34,30 days,YouTube,"0,1","$18.218,00","3,86",New York,2021-06-15,452,4033,5,Fashionistas,6,June
1262,DataTech Solutions,Influencer,Women 35-44,30 days,Website,"0,02","$5.708,00","3,72",Chicago,2021-06-16,345,7102,6,Fashionistas,6,June
1263,Innovate Industries,Email,Men 25-34,30 days,Google Ads,"0,12","$11.855,00","2,66",Chicago,2021-06-17,105,2234,8,Fashionistas,6,June
1264,NexGen Systems,Display,All Ages,60 days,Google Ads,"0,12","$18.287,00","6,53",Miami,2021-06-18,157,5905,5,Foodies,6,June
1265,TechCorp,Social Media,Men 25-34,45 days,Email,"0,02","$11.618,00","6,73",Chicago,2021-06-19,746,4190,8,Health & Wellness,6,June
1266,DataTech Solutions,Search,Women 25-34,15 days,YouTube,"0,11","$6.238,00","4,9",Los Angeles,2021-06-20,989,5228,6,Fashionistas,6,June
1267,DataTech Solutions,Email,All Ages,45 days,Email,"0,12","$15.848,00","7,26",New York,2021-06-21,877,3471,1,Tech Enthusiasts,6,June
1268,Innovate Industries,Influencer,All Ages,60 days,Website,"0,04","$5.928,00","7,53",Los Angeles,2021-06-22,795,7633,7,Health & Wellness,6,June
1269,NexGen Systems,Email,All Ages,60 days,Email,"0,1","$6.252,00","6,28",Los Angeles,2021-06-23,629,4581,2,Foodies,6,June
1270,NexGen Systems,Email,Women 35-44,30 days,Instagram,"0,1","$6.796,00","6,65",Los Angeles,2021-06-24,238,3730,10,Tech Enthusiasts,6,June
1271,NexGen Systems,Email,Men 25-34,15 days,Facebook,"0,1","$9.895,00","4,56",Los Angeles,2021-06-25,272,7435,5,Health & Wellness,6,June
1272,Alpha Innovations,Influencer,All Ages,30 days,Google Ads,"0,12","$18.104,00","5,45",Chicago,2021-06-26,368,5530,5,Fashionistas,6,June
1273,TechCorp,Social Media,Women 25-34,30 days,Website,"0,03","$8.859,00",7,New York,2021-06-27,992,7574,9,Health & Wellness,6,June
1274,DataTech Solutions,Social Media,Men 25-34,60 days,Facebook,"0,09","$14.503,00","6,64",Chicago,2021-06-28,221,3567,5,Foodies,6,June
1275,NexGen Systems,Display,Men 18-24,30 days,Email,"0,07","$10.743,00","5,03",New York,2021-06-29,752,1807,6,Fashionistas,6,June
1276,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,"0,04","$17.569,00","4,26",New York,2021-06-30,895,2185,5,Tech Enthusiasts,6,June
1612,Innovate Industries,Display,Men 25-34,45 days,Email,"0,13","$13.015,00","3,1",Los Angeles,2021-06-01,535,1428,7,Fashionistas,6,June
1613,DataTech Solutions,Influencer,Women 25-34,60 days,Facebook,"0,14","$18.973,00","5,58",Miami,2021-06-02,502,7820,2,Foodies,6,June
1614,Innovate Industries,Email,Men 25-34,45 days,Website,"0,03","$5.789,00","4,87",Los Angeles,2021-06-03,247,4506,7,Health & Wellness,6,June
1615,DataTech Solutions,Email,Men 25-34,15 days,Google Ads,"0,08","$12.543,00","2,03",New York,2021-06-04,371,1409,9,Foodies,6,June
1616,Innovate Industries,Influencer,Men 25-34,45 days,YouTube,"0,1","$16.103,00","2,77",New York,2021-06-05,451,9412,5,Fashionistas,6,June
1617,TechCorp,Influencer,Men 18-24,15 days,Website,"0,01","$10.580,00","5,02",Miami,2021-06-06,445,3220,2,Foodies,6,June
1618,NexGen Systems,Display,Women 25-34,60 days,Facebook,"0,08","$11.926,00","3,83",Chicago,2021-06-07,237,1698,9,Outdoor Adventurers,6,June
1619,DataTech Solutions,Email,Women 35-44,45 days,Facebook,"0,09","$11.059,00","5,08",Miami,2021-06-08,329,7654,1,Fashionistas,6,June
1620,TechCorp,Influencer,Men 25-34,45 days,Website,"0,14","$11.034,00","3,92",New York,2021-06-09,600,5018,4,Foodies,6,June
1621,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,"0,06","$10.453,00","6,41",Houston,2021-06-10,830,7398,7,Fashionistas,6,June
1622,NexGen Systems,Social Media,Women 35-44,60 days,Website,"0,13","$9.655,00","3,23",New York,2021-06-11,848,1384,1,Foodies,6,June
1623,Alpha Innovations,Search,Men 18-24,45 days,YouTube,"0,06","$9.373,00","4,68",Chicago,2021-06-12,313,6012,10,Health & Wellness,6,June
1624,Alpha Innovations,Display,All Ages,30 days,Website,"0,14","$6.077,00","5,18",Los Angeles,2021-06-13,642,5682,10,Fashionistas,6,June
1625,TechCorp,Email,Women 25-34,60 days,Instagram,"0,15","$19.719,00","4,76",Chicago,2021-06-14,755,3287,9,Fashionistas,6,June
1626,DataTech Solutions,Email,Women 25-34,45 days,Email,"0,13","$5.277,00","2,3",Houston,2021-06-15,526,3991,1,Foodies,6,June
1627,Innovate Industries,Influencer,Women 35-44,15 days,Google Ads,"0,12","$14.212,00","6,99",Houston,2021-06-16,407,8351,4,Tech Enthusiasts,6,June
1628,NexGen Systems,Influencer,All Ages,60 days,YouTube,"0,15","$19.095,00","2,87",Miami,2021-06-17,570,4991,9,Foodies,6,June
1629,Innovate Industries,Email,Women 25-34,45 days,YouTube,"0,03","$11.526,00","5,32",Chicago,2021-06-18,703,9462,2,Foodies,6,June
1630,TechCorp,Search,Men 25-34,15 days,Google Ads,"0,08","$5.973,00","2,42",New York,2021-06-19,872,6181,8,Health & Wellness,6,June
1631,Alpha Innovations,Display,Men 18-24,45 days,YouTube,"0,07","$15.636,00","6,85",Los Angeles,2021-06-20,645,2905,3,Outdoor Adventurers,6,June
1632,Innovate Industries,Influencer,Women 25-34,15 days,Google Ads,"0,03","$9.339,00","4,28",Houston,2021-06-21,621,7281,5,Foodies,6,June
1633,DataTech Solutions,Influencer,Women 35-44,30 days,Email,"0,1","$9.967,00","4,15",Los Angeles,2021-06-22,272,2150,6,Fashionistas,6,June
1634,DataTech Solutions,Social Media,Women 35-44,60 days,YouTube,"0,02","$17.550,00","6,73",Miami,2021-06-23,997,1173,4,Tech Enthusiasts,6,June
1635,Alpha Innovations,Social Media,Men 18-24,15 days,Email,"0,07","$19.920,00","5,28",Los Angeles,2021-06-24,860,5977,8,Tech Enthusiasts,6,June
1636,DataTech Solutions,Display,Men 18-24,15 days,Facebook,"0,02","$5.840,00","5,12",Miami,2021-06-25,578,4128,9,Tech Enthusiasts,6,June
1637,NexGen Systems,Search,Women 35-44,60 days,Instagram,"0,15","$6.403,00","7,72",Miami,2021-06-26,854,1978,3,Outdoor Adventurers,6,June
1638,TechCorp,Influencer,Women 25-34,30 days,Instagram,"0,05","$19.586,00","5,54",New York,2021-06-27,585,1709,1,Foodies,6,June
1639,DataTech Solutions,Display,Women 35-44,45 days,Instagram,"0,08","$9.907,00","2,8",Miami,2021-06-28,623,2690,2,Health & Wellness,6,June
1640,Alpha Innovations,Influencer,Men 25-34,30 days,Facebook,"0,03","$17.606,00","5,06",New York,2021-06-29,556,5533,7,Outdoor Adventurers,6,June
1641,Innovate Industries,Influencer,All Ages,60 days,YouTube,"0,07","$17.213,00","6,1",Chicago,2021-06-30,244,2649,3,Outdoor Adventurers,6,June
1977,DataTech Solutions,Social Media,Women 35-44,15 days,YouTube,"0,07","$9.998,00","4,5",Miami,2021-06-01,807,8839,3,Fashionistas,6,June
1978,Innovate Industries,Email,All Ages,30 days,YouTube,"0,02","$11.372,00","6,61",Los Angeles,2021-06-02,107,5432,9,Foodies,6,June
1979,NexGen Systems,Email,Women 35-44,30 days,Email,"0,03","$5.072,00","5,71",Los Angeles,2021-06-03,359,9864,4,Foodies,6,June
1980,DataTech Solutions,Social Media,Women 25-34,30 days,Website,"0,09","$12.757,00","3,61",New York,2021-06-04,145,4500,7,Tech Enthusiasts,6,June
1981,NexGen Systems,Social Media,Women 25-34,30 days,Instagram,"0,11","$19.812,00","4,99",Chicago,2021-06-05,762,8773,8,Tech Enthusiasts,6,June
1982,Alpha Innovations,Search,All Ages,15 days,Website,"0,1","$13.079,00","4,07",Chicago,2021-06-06,319,4170,1,Tech Enthusiasts,6,June
1983,NexGen Systems,Search,All Ages,45 days,Email,"0,14","$10.012,00","3,64",Los Angeles,2021-06-07,600,7646,2,Tech Enthusiasts,6,June
1984,DataTech Solutions,Display,Men 18-24,30 days,Website,"0,13","$17.619,00","6,91",New York,2021-06-08,936,3743,1,Fashionistas,6,June
1985,DataTech Solutions,Display,Women 35-44,15 days,Facebook,"0,08","$9.576,00","4,28",Chicago,2021-06-09,342,4809,10,Health & Wellness,6,June
1986,Innovate Industries,Search,Women 35-44,15 days,Google Ads,"0,02","$11.378,00","6,13",Miami,2021-06-10,915,3573,4,Outdoor Adventurers,6,June
1987,Innovate Industries,Email,Women 35-44,45 days,Website,"0,14","$5.783,00","5,49",Houston,2021-06-11,416,3320,5,Fashionistas,6,June
1988,Innovate Industries,Display,All Ages,30 days,Facebook,"0,08","$5.692,00","5,44",Houston,2021-06-12,506,2571,9,Outdoor Adventurers,6,June
1989,TechCorp,Display,Women 25-34,15 days,Email,"0,09","$15.201,00","4,18",Los Angeles,2021-06-13,410,5683,4,Tech Enthusiasts,6,June
1990,Innovate Industries,Search,Women 35-44,15 days,Google Ads,"0,04","$15.276,00","4,82",Chicago,2021-06-14,228,6572,6,Outdoor Adventurers,6,June
1991,Innovate Industries,Search,Women 25-34,15 days,Google Ads,"0,07","$9.955,00","6,98",New York,2021-06-15,499,8707,7,Foodies,6,June
1992,Innovate Industries,Influencer,Men 25-34,60 days,Facebook,"0,12","$11.417,00","4,21",Houston,2021-06-16,409,8683,10,Foodies,6,June
1993,Alpha Innovations,Social Media,All Ages,15 days,Email,"0,12","$9.579,00","2,16",Chicago,2021-06-17,761,8879,8,Outdoor Adventurers,6,June
1994,TechCorp,Influencer,All Ages,60 days,Google Ads,"0,1","$6.488,00","7,83",Chicago,2021-06-18,409,3801,6,Health & Wellness,6,June
1995,NexGen Systems,Search,Men 18-24,30 days,Google Ads,"0,15","$9.431,00","7,37",Houston,2021-06-19,723,1275,10,Foodies,6,June
1996,Alpha Innovations,Email,Women 35-44,15 days,Email,"0,06","$18.870,00","7,72",Los Angeles,2021-06-20,726,1942,8,Foodies,6,June
1997,DataTech Solutions,Search,Men 25-34,60 days,YouTube,"0,07","$12.584,00","7,55",Houston,2021-06-21,545,1649,5,Outdoor Adventurers,6,June
1998,Innovate Industries,Influencer,All Ages,45 days,Instagram,"0,04","$10.435,00","7,25",Houston,2021-06-22,140,6670,2,Outdoor Adventurers,6,June
1999,DataTech Solutions,Social Media,Women 35-44,45 days,Instagram,"0,12","$10.262,00","7,65",New York,2021-06-23,337,8155,8,Foodies,6,June
2000,NexGen Systems,Search,All Ages,30 days,Website,"0,06","$9.122,00","4,61",New York,2021-06-24,830,3743,6,Outdoor Adventurers,6,June
2001,NexGen Systems,Influencer,Men 25-34,45 days,Facebook,"0,09","$19.778,00","4,67",New York,2021-06-25,534,7863,1,Tech Enthusiasts,6,June
2002,Innovate Industries,Display,Men 18-24,30 days,Email,"0,04","$11.500,00","6,32",Houston,2021-06-26,108,8441,8,Tech Enthusiasts,6,June
2003,DataTech Solutions,Search,All Ages,30 days,YouTube,"0,13","$17.916,00","6,04",New York,2021-06-27,797,9976,2,Fashionistas,6,June
2004,NexGen Systems,Email,Women 35-44,30 days,Facebook,"0,09","$10.360,00","4,64",Chicago,2021-06-28,969,2892,7,Fashionistas,6,June
2005,Innovate Industries,Email,Women 25-34,15 days,YouTube,"0,1","$10.102,00","2,48",Houston,2021-06-29,168,4008,1,Health & Wellness,6,June
2006,NexGen Systems,Email,Men 25-34,60 days,Website,"0,06","$16.455,00","7,48",Houston,2021-06-30,200,2518,3,Foodies,6,June
2342,NexGen Systems,Email,Women 25-34,60 days,Website,"0,04","$19.131,00","5,02",Chicago,2021-06-01,309,4863,1,Foodies,6,June
